Features,Strength
"(2, 3, 9, 10, 11, 12, 14, 17, 22, 23, 24, 30)",0.0389250248670578
"(1, 2, 4, 6, 8, 9, 12, 14, 17, 22, 23, 30)",0.03875938355922699
"(1, 2, 4, 8, 22, 24, 30)",0.038165971636772156
"(1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 25, 26, 29, 30)",0.03813953995704651
"(1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 20, 22, 23, 24, 27, 30)",0.0379724532365799
"(2, 4, 6, 8, 10, 12, 14, 17, 20, 22, 25, 26)",0.03793833553791046
"(1, 2, 3, 4, 8, 9, 11, 17, 20, 23, 24, 26)",0.03791398108005524
"(2, 3, 8, 10, 11, 12, 17, 20, 25, 26, 27)",0.03752235472202301
"(2, 3, 6, 9, 22, 23, 30)",0.03745444118976593
"(2, 12, 17, 20, 22)",0.03731596171855926
"(2, 6, 8, 9, 10, 14, 22, 26, 30)",0.03692803382873535
"(6, 9, 20, 23, 24, 30)",0.03680465221405029
"(4, 8, 20, 22, 30)",0.03680059015750885
"(2, 6, 8, 9, 10, 12, 14, 22, 26, 30)",0.0367682158946991
"(1, 2, 3, 4, 9, 10, 11, 22, 23, 24, 30)",0.036752325296401975
"(1, 2, 3, 4, 9, 20, 22)",0.03661393821239471
"(2, 3, 4, 6, 8, 9, 10, 12, 14, 17, 20, 22, 23, 24, 27)",0.03629365265369415
"(2, 3, 6, 8, 10, 11, 12, 17, 20, 25, 26, 27)",0.036191850900650024
"(1, 2, 3, 4, 9, 11, 17, 20, 23, 24, 25, 26)",0.03617846965789795
"(1, 8, 9, 12, 17, 22, 23)",0.03616887629032135
"(1, 2, 3, 4, 9, 14, 20, 22)",0.036136704683303836
"(2, 3, 4, 6, 8, 11, 12, 17, 20, 24, 27, 30)",0.035968124866485596
"(2, 6, 8, 9, 10, 12, 14, 22, 25, 26, 30)",0.03585946559906006
"(1, 2, 6, 8, 9, 10, 11, 12, 20, 24, 30)",0.0357876181602478
"(1, 2, 6, 8, 9, 11, 12, 20, 24, 30)",0.03453335165977478
"(1, 3, 4, 6, 9, 11, 12, 17, 20, 24, 27)",0.03444457352161408
"(2, 3, 8, 9, 17, 20, 22)",0.03442587554454803
"(4, 6, 8, 9, 10, 12, 14, 22, 23, 24, 27)",0.03440618216991424
"(1, 4, 6, 7, 8, 9, 10, 12, 14, 22, 23, 24, 27)",0.03416529893875122
"(1, 2, 3, 9, 11, 12, 20)",0.03403229713439941
"(2, 6, 9, 20, 23, 24, 30)",0.03394648134708404
"(1, 4, 6, 7, 8, 9, 10, 12, 13, 14, 22, 23, 24, 27)",0.033923983573913574
"(4, 6, 7, 8, 9, 10, 12, 14, 22, 23, 24, 27)",0.033842483162879945
"(2, 11, 12, 17, 20, 22)",0.03363589346408844
"(2, 6, 8, 9, 20, 23, 24, 30)",0.03341407775878906
"(1, 2, 3, 4, 9, 14, 20, 22, 24)",0.03304212093353272
"(2, 6, 9, 11, 12, 14, 15, 20, 22, 23, 30)",0.0330017477273941
"(2, 3, 4, 6, 8, 9, 12, 17, 22, 24, 25, 26, 30)",0.03284403681755066
"(2, 4, 6, 12, 14, 17, 20, 23, 27)",0.03246055245399475
"(4, 6, 8, 20, 22, 30)",0.031981414556503295
"(1, 2, 4, 8, 22, 23, 24, 30)",0.031936854124069214
"(3, 4, 9, 10, 17, 20, 25, 26)",0.03190944492816925
"(2, 3, 9, 10, 11, 12, 14, 17, 18, 22, 23, 24, 30)",0.0318368524312973
"(4, 6, 7, 8, 9, 10, 12, 13, 14, 22, 23, 24, 27)",0.03177436292171478
"(1, 4, 6, 7, 8, 9, 10, 12, 13, 14, 22, 23, 24, 27, 29)",0.03152803480625153
"(1, 4, 8, 9, 12, 17, 22, 23)",0.0312383234500885
"(1, 2, 3, 9, 11, 12, 14, 20)",0.031182780861854553
"(2, 4, 9, 11, 12, 14, 17, 20, 24)",0.031160077452659606
"(4, 6, 7, 8, 9, 10, 12, 13, 14, 22, 23, 24, 27, 29)",0.03114394247531891
"(1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 19, 20, 22, 23, 24, 27, 28, 29)",0.031004393100738527
"(2, 4, 9, 11, 12, 14, 17, 20, 23, 24)",0.030789801478385927
"(2, 4, 8, 9, 20, 22, 24, 29, 30)",0.030724063515663147
"(2, 6, 8, 11, 12, 14, 17, 20, 22, 24)",0.03067304491996765
"(2, 4, 6, 8, 10, 12, 14, 15, 17, 20, 22, 25, 26)",0.030575627088546754
"(2, 4, 6, 8, 9, 11, 30)",0.030306974053382875
"(1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25, 26, 29, 30)",0.03028971254825592
"(2, 3, 6, 8, 9, 10, 11, 12, 17, 20, 25, 26, 27)",0.03027869462966919
"(4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 22, 23, 24, 27, 29)",0.02961043119430542
"(2, 6, 9, 12, 14, 22, 30)",0.028973299264907836
"(1, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 22, 23, 24, 27, 29)",0.028925791382789612
"(1, 2, 4, 6, 8, 9, 10, 12, 22, 23, 24)",0.028911727666854858
"(1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25, 26, 28, 29, 30)",0.028851929306983947
"(2, 6, 8, 9, 20, 22, 23, 24, 30)",0.028850653767585756
"(2, 3, 4, 6, 8, 9, 12, 20, 22)",0.028821614384651185
"(2, 4, 6, 8, 12, 14, 17, 20, 23, 27)",0.028398039937019347
"(2, 4, 6, 8, 10, 11, 12, 14, 15, 17, 20, 22, 25, 26)",0.02771168351173401
"(6, 15, 18, 28)",0.027577093243598937
"(4, 6, 8, 9, 20, 22, 30)",0.027216118574142457
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 14, 22, 23, 24, 27)",0.026927313208580016
"(2, 4, 8, 9, 14, 20, 22, 24, 29, 30)",0.026775407791137695
"(2, 3, 4, 6, 8, 10, 11, 12, 17, 20, 24, 27, 30)",0.026726314425468446
"(1, 2, 3, 9, 10, 11, 12, 14, 17, 18, 22, 23, 24, 30)",0.02672291100025177
"(1, 2, 4, 6, 8, 9, 10, 12, 14, 22, 23, 24)",0.026709285378456116
"(1, 2, 3, 9, 11, 12, 14, 20, 23)",0.026616862416267394
"(2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25)",0.02655200958251953
"(1, 2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25)",0.026438555121421813
"(2, 6, 8, 9, 10, 12, 14, 17, 22, 25, 26, 30)",0.026348096132278443
"(4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 20, 22, 23, 24, 27, 29)",0.026334482431411742
"(3, 4, 6, 9, 10, 17, 20, 25, 26)",0.026063528656959534
"(1, 2, 3, 4, 6, 9, 10, 11, 22, 23, 24, 30)",0.025920554995536804
"(2, 4, 6, 8, 12, 14, 15, 17, 20, 23, 27)",0.025872215628623962
"(6, 15, 18, 27)",0.025866612792015076
"(2, 3, 6, 8, 9, 11, 23)",0.025799313187599184
"(6, 15, 18, 22)",0.025716513395309448
"(2, 3, 6, 8, 9, 17, 20, 22)",0.025512892007827758
"(2, 3, 8, 9, 11, 18, 25, 26)",0.025283309817314147
"(3, 8, 9, 14, 17, 22, 23, 24, 30)",0.02524280548095703
"(4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 19, 20, 22, 23, 24, 27, 29)",0.025128388404846193
"(1, 3, 8, 9, 14, 17, 22, 23, 24, 30)",0.025104355812072755
"(4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 19, 20, 22, 23, 24, 27, 28, 29)",0.02426992207765579
"(1, 2, 3, 4, 8, 22, 23, 24, 30)",0.02397979497909546
"(2, 6, 8, 9, 10, 11, 12, 14, 17, 22, 25, 26, 30)",0.023915575444698335
"(1, 2, 3, 4, 9, 14, 17, 20, 22, 24)",0.023796352744102477
"(2, 3, 8, 11, 12, 14, 17, 20, 25, 26, 27)",0.023550748825073242
"(2, 3, 6, 8, 9, 11, 12, 23)",0.023322761058807373
"(1, 2, 6, 8, 9, 10, 11, 12, 14, 20, 24, 30)",0.023311734199523926
"(6, 15, 18, 22, 28)",0.023186375200748444
"(2, 3, 4, 8, 9, 11, 14, 17, 20, 23, 30)",0.023138053715229034
"(1, 2, 3, 4, 8, 9, 11, 12, 14, 20, 22, 23, 25, 26)",0.02304982841014862
"(1, 2, 3, 4, 8, 9, 10, 11, 12, 14, 20, 22, 23, 25, 26)",0.023029136657714843
"(2, 3, 8, 9, 11, 12, 18, 25, 26)",0.022957949340343474
"(1, 2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25, 29)",0.02294827252626419
"(2, 3, 6, 8, 9, 11, 12, 23, 30)",0.022934745252132415
"(1, 2, 3, 4, 8, 9, 10, 11, 12, 14, 17, 20, 22, 23, 25, 26)",0.022919711470603944
"(2, 4, 6, 8, 11, 12, 14, 17, 20, 22, 24)",0.022663359344005585
"(2, 4, 8, 9, 12, 14, 20, 22, 24, 29, 30)",0.0226446732878685
"(1, 2, 3, 4, 8, 20, 22, 23, 24, 30)",0.022588191926479338
"(2, 3, 4, 6, 8, 10, 11, 12, 17, 20, 22, 24, 27, 30)",0.0225340336561203
"(2, 4, 6, 9, 11, 12, 14, 15, 20, 22, 23, 30)",0.022399388253688812
"(3, 4, 6, 9, 10, 14, 17, 20, 25, 26)",0.022352595627307893
"(1, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 20, 22, 23, 24, 27, 29)",0.02229234725236893
"(3, 4, 6, 9, 10, 14, 15, 17, 20, 25, 26)",0.022182072699069976
"(1, 2, 4, 6, 8, 9, 10, 12, 14, 15, 22, 23, 24)",0.0220976322889328
"(3, 9, 10, 12, 17, 22, 26, 30)",0.022055143117904664
"(2, 4, 8, 9, 12, 14, 20, 22, 24, 28, 29, 30)",0.021997861564159393
"(2, 3, 8, 11, 12, 14, 17, 20, 25, 26, 27, 30)",0.021943756937980653
"(1, 2, 4, 6, 8, 14, 20, 22, 23, 24, 30)",0.021911223232746125
"(1, 2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25, 26, 29)",0.021759307384490965
"(1, 2, 4, 6, 8, 9, 12, 14, 17, 18, 22, 23, 30)",0.021512186527252196
"(1, 2, 6, 9, 12, 14, 22, 30)",0.021455880999565125
"(6, 7, 15, 18, 22, 28)",0.02125859558582306
"(4, 6, 8, 9, 15, 20, 22, 30)",0.02108536660671234
"(2, 3, 6, 8, 9, 22, 23, 30)",0.020972557365894318
"(2, 3, 4, 6, 8, 9, 12, 20, 22, 25)",0.02087113857269287
"(6, 7, 15, 18, 27)",0.02078784555196762
"(1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 20, 22, 23, 24, 27, 29)",0.02078610807657242
"(1, 2, 3, 4, 6, 8, 9, 12, 17, 20, 22, 23, 30)",0.020743106305599213
"(1, 4, 6, 8, 20, 22, 24, 29, 30)",0.02060157209634781
"(2, 4, 6, 8, 9, 11, 20, 30)",0.020478351414203642
"(1, 2, 3, 4, 8, 9, 11, 12, 17, 20, 23, 24, 26)",0.02040945291519165
"(1, 2, 6, 8, 9, 10, 14, 17, 20, 22, 23, 25, 26, 30)",0.020174938440322875
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 22, 23, 24, 27)",0.019900518655776977
"(4, 6, 8, 9, 12, 15, 20, 22, 30)",0.019894829392433165
"(2, 3, 6, 8, 9, 10, 11, 12, 17, 20, 23, 25, 26, 27)",0.019881993532180786
"(1, 4, 6, 8, 9, 12, 17, 22, 23)",0.019850493967533113
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 20, 22, 23, 24, 27)",0.01979326009750366
"(2, 3, 4, 6, 9, 10, 11, 14, 15, 20, 22, 23, 24, 30)",0.0196886271238327
"(1, 2, 3, 4, 9, 14, 17, 20, 21, 22, 24)",0.019482329487800598
"(1, 2, 4, 6, 8, 9, 10, 12, 14, 15, 18, 22, 23, 24)",0.019337013363838196
"(1, 2, 4, 6, 8, 14, 20, 22, 23, 24, 27, 30)",0.01928331106901169
"(1, 2, 3, 9, 10, 11, 12, 14, 17, 18, 21, 22, 23, 24, 30)",0.019272619485855104
"(2, 3, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25, 26)",0.019233125448226928
"(2, 3, 6, 8, 9, 11, 12, 20, 23, 30)",0.019132407009601594
"(2, 3, 6, 8, 9, 11, 14, 20, 24, 29, 30)",0.019021336734294892
"(2, 3, 4, 6, 8, 9, 12, 17, 22, 23, 24, 25, 26, 30)",0.018771813809871675
"(2, 4, 6, 8, 9, 10, 11, 12, 14, 15, 17, 20, 22, 25, 26)",0.018763147294521332
"(1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 19, 20, 22, 23, 24, 27, 29)",0.018628259003162385
"(2, 3, 6, 8, 9, 11, 14, 20, 24, 26, 29, 30)",0.018543240427970887
"(2, 3, 5, 6, 8, 9, 11, 14, 20, 24, 26, 29, 30)",0.018460561335086823
"(2, 3, 4, 8, 9, 11, 12, 17, 20, 22, 24, 25, 26)",0.018323907256126405
"(2, 3, 8, 9, 11, 12, 14, 17, 20, 25, 26, 27, 30)",0.018306848406791688
"(2, 4, 9, 11, 12, 14, 17, 20, 22, 23, 24)",0.01828276216983795
"(2, 3, 5, 6, 8, 9, 11, 14, 17, 20, 24, 26, 29, 30)",0.01805184781551361
"(1, 2, 4, 6, 8, 11, 12, 14, 17, 20, 22, 24)",0.017847710847854616
"(1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 20, 22, 23, 24, 27, 29, 30)",0.0177707239985466
"(2, 9, 12, 14, 18, 20, 22, 24, 27)",0.017754866182804106
"(2, 4, 8, 9, 12, 14, 17, 20, 22, 24, 28, 29, 30)",0.017648029327392577
"(1, 3, 9, 10, 12, 17, 22, 26, 30)",0.01747538298368454
"(1, 2, 3, 9, 11, 12, 17, 19, 20, 25, 26)",0.017404328286647796
"(1, 3, 4, 6, 9, 11, 12, 17, 20, 23, 24, 27)",0.017390309274196623
"(1, 2, 3, 4, 6, 9, 10, 11, 12, 22, 23, 24, 30)",0.017308339476585388
"(1, 2, 3, 4, 9, 11, 12, 17, 19, 20, 25, 26)",0.017287009954452516
"(2, 4, 6, 9, 11, 12, 14, 17, 20, 22, 23, 24)",0.017070238292217255
"(2, 4, 6, 8, 9, 20, 22, 23, 24, 30)",0.016966257989406586
"(1, 2, 4, 6, 8, 12, 14, 20, 22, 23, 24, 27, 30)",0.01683553010225296
"(2, 6, 9, 10, 11, 12, 22, 25, 26, 30)",0.016777589917182922
"(2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 19, 20, 22, 23, 24, 27, 28, 29)",0.01672138273715973
"(1, 2, 3, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 24, 29)",0.016573156416416168
"(1, 4, 6, 8, 9, 12, 15, 17, 22, 23)",0.016486296057701112
"(1, 2, 3, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 24, 28, 29)",0.016426260769367217
"(2, 3, 6, 8, 9, 17, 22, 23, 30)",0.01640198826789856
"(1, 2, 4, 6, 8, 11, 12, 14, 17, 20, 22, 24, 26)",0.01639622002840042
"(1, 4, 6, 8, 9, 12, 15, 20, 22, 30)",0.016350333392620087
"(1, 3, 4, 6, 9, 11, 12, 17, 20, 22, 23, 24, 27)",0.016272711753845214
"(6, 7, 15, 18, 22, 27, 28)",0.016258685290813445
"(1, 4, 6, 8, 9, 12, 15, 17, 20, 22, 23)",0.016191130876541136
"(1, 2, 3, 4, 9, 14, 16, 17, 20, 21, 22, 24)",0.01617683917284012
"(1, 2, 3, 4, 9, 14, 16, 17, 20, 21, 22, 24, 30)",0.016118593513965607
"(6, 15, 18, 22, 27)",0.01606626808643341
"(6, 7, 15, 18, 20, 27)",0.016019320487976073
"(2, 3, 5, 6, 8, 9, 11, 14, 17, 20, 24, 25, 26, 29, 30)",0.015982766449451447
"(1, 2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 22, 23, 24, 27, 30)",0.015929298102855684
"(1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 20, 22, 23, 24, 27)",0.01583247780799866
"(1, 2, 4, 6, 8, 11, 12, 14, 17, 20, 22, 24, 25, 26)",0.01572117805480957
"(2, 4, 8, 9, 11, 12, 14, 17, 20, 22, 24, 28, 29, 30)",0.015712273120880128
"(6, 7, 15, 17, 18, 22, 27, 28)",0.015711098909378052
"(1, 2, 3, 4, 6, 9, 14, 16, 17, 20, 21, 22, 24, 30)",0.01570115238428116
"(2, 3, 8, 9, 11, 16, 24, 25, 26)",0.015674157440662383
"(2, 3, 8, 9, 11, 12, 14, 17, 20, 23, 25, 26, 27, 30)",0.015585395693778991
"(2, 3, 6, 8, 9, 17, 20, 22, 25)",0.015513439476490021
"(1, 2, 3, 9, 10, 11, 12, 14, 17, 18, 19, 21, 22, 23, 24, 30)",0.01523129940032959
"(1, 2, 6, 8, 9, 11, 20, 22, 25, 26)",0.015224088728427888
"(2, 4, 6, 8, 9, 11, 12, 20, 30)",0.015213401615619659
"(6, 7, 15, 17, 18, 20, 27)",0.015141358971595765
"(1, 2, 4, 6, 8, 9, 20, 22, 23, 24, 30)",0.015111303329467774
"(2, 8, 9, 12, 14, 18, 20, 22, 24, 27)",0.014985600113868713
"(2, 3, 4, 6, 8, 9, 11, 14, 17, 20, 23, 30)",0.014933402836322784
"(1, 2, 3, 4, 9, 10, 11, 14, 17, 20, 23, 24, 25, 26)",0.014808188378810882
"(6, 9, 15, 18, 22, 27)",0.014754994213581086
"(2, 8, 9, 12, 14, 16, 18, 20, 22, 24, 27)",0.014733691513538361
"(1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 20, 22, 23, 24, 27, 29)",0.014631155133247375
"(1, 2, 4, 6, 8, 11, 12, 14, 15, 17, 20, 22, 24, 25, 26)",0.014436985552310943
"(1, 3, 4, 6, 9, 11, 12, 17, 20, 22, 23, 24, 27, 30)",0.014368344843387604
"(1, 2, 4, 6, 8, 11, 12, 14, 15, 17, 20, 22, 23, 24, 25, 26)",0.0142071932554245
"(1, 2, 3, 4, 9, 11, 12, 17, 19, 20, 21, 25, 26)",0.01418088674545288
"(1, 2, 3, 4, 9, 11, 14, 15, 17, 22, 24, 27, 30)",0.014178954064846039
"(1, 2, 3, 4, 8, 9, 10, 11, 12, 14, 15, 17, 20, 22, 23, 25, 26)",0.014157836139202119
"(2, 3, 5, 6, 8, 9, 11, 14, 17, 20, 24, 25, 26, 28, 29, 30)",0.014110292494297027
"(1, 2, 3, 4, 6, 8, 9, 12, 20, 22, 25)",0.013963495194911957
"(1, 2, 3, 4, 9, 11, 12, 14, 17, 19, 20, 23, 24)",0.013946922123432159
"(2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 23, 30)",0.013942953944206238
"(2, 3, 4, 6, 8, 9, 10, 11, 12, 17, 20, 22, 24, 27, 30)",0.013914485275745393
"(2, 8, 9, 11, 12, 14, 16, 18, 20, 22, 24, 27)",0.013734687864780427
"(3, 4, 8, 9, 11, 14, 20, 25, 26)",0.013695439696311951
"(1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 19, 20, 22, 23, 24, 27, 28, 29)",0.013509275019168853
"(1, 2, 3, 4, 6, 9, 11, 14, 15, 17, 22, 24, 27, 30)",0.013242346048355103
"(1, 2, 4, 8, 9, 11, 12, 14, 17, 20, 22, 24, 28, 29, 30)",0.013221532106399536
"(1, 2, 4, 6, 7, 8, 11, 12, 14, 15, 17, 20, 22, 23, 24, 25, 26)",0.013113972544670106
"(1, 2, 6, 8, 9, 11, 14, 20, 22, 25, 26)",0.012956894934177399
"(2, 3, 5, 6, 8, 9, 11, 13, 14, 17, 20, 24, 25, 26, 28, 29, 30)",0.012955966591835021
"(6, 7, 15, 17, 18, 20, 26, 27)",0.012942752242088318
"(1, 2, 6, 8, 9, 10, 11, 14, 17, 20, 22, 23, 25, 26, 30)",0.012931738793849946
"(1, 2, 3, 4, 6, 8, 9, 12, 17, 22, 23, 24, 25, 26, 30)",0.01289980560541153
"(1, 3, 9, 10, 12, 17, 22, 25, 26, 30)",0.012895087897777557
"(1, 2, 4, 6, 8, 9, 12, 15, 17, 20, 22, 23)",0.012695664167404174
"(3, 4, 6, 9, 10, 11, 14, 15, 17, 20, 25, 26)",0.012463772296905517
"(2, 3, 4, 8, 9, 11, 14, 20, 25, 26)",0.012415120750665665
"(1, 2, 3, 4, 9, 10, 11, 12, 14, 17, 19, 20, 23, 24)",0.012407616525888444
"(1, 2, 3, 4, 6, 8, 9, 12, 15, 20, 22, 25)",0.012233361601829529
"(1, 4, 6, 8, 9, 12, 15, 20, 22, 29, 30)",0.012172102928161621
"(1, 2, 3, 4, 6, 8, 9, 12, 17, 20, 22, 23, 24, 25, 26, 30)",0.012126677483320237
"(2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 17, 20, 24, 25, 26, 28, 29, 30)",0.01200406402349472
"(2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 23, 25, 30)",0.011993864923715592
"(1, 3, 4, 6, 9, 11, 12, 15, 17, 20, 22, 23, 24, 27, 30)",0.011948194354772568
"(1, 2, 4, 6, 8, 9, 10, 12, 14, 15, 18, 19, 22, 23, 24)",0.011885716766119003
"(1, 2, 6, 8, 9, 11, 12, 18, 20, 24, 30)",0.011783792078495026
"(1, 2, 3, 4, 6, 8, 9, 11, 12, 17, 20, 22, 23, 30)",0.011779507249593734
"(1, 3, 4, 8, 9, 14, 17, 22, 23, 24, 30)",0.011752496659755706
"(2, 4, 6, 8, 9, 12, 14, 15, 17, 20, 23, 27)",0.01171191781759262
"(1, 2, 3, 4, 8, 20, 22, 23, 24, 29, 30)",0.011650191992521286
"(2, 6, 8, 9, 10, 11, 12, 14, 17, 20, 22, 25, 26, 30)",0.011626657098531723
"(1, 2, 4, 6, 8, 9, 12, 14, 15, 17, 20, 22, 23)",0.01158744990825653
"(1, 3, 4, 8, 9, 10, 14, 17, 22, 23, 24, 30)",0.011484942585229873
"(2, 3, 6, 8, 9, 17, 20, 22, 25, 26)",0.011467787623405456
"(1, 2, 3, 4, 8, 11, 20, 22, 23, 24, 29, 30)",0.011381948739290238
"(2, 6, 8, 9, 10, 11, 12, 22, 25, 26, 30)",0.011381327360868453
"(1, 2, 4, 6, 8, 9, 12, 15, 20, 22, 29, 30)",0.011376515030860901
"(1, 2, 6, 8, 9, 10, 11, 14, 15, 17, 20, 22, 23, 25, 26, 30)",0.011350841075181962
"(1, 2, 3, 9, 11, 12, 14, 19, 20, 23)",0.011331124603748322
"(1, 2, 6, 8, 9, 10, 11, 12, 14, 15, 17, 20, 22, 23, 25, 26, 30)",0.011318551003932953
"(3, 4, 6, 8, 9, 11, 12, 15, 17, 20, 23, 24)",0.011300049722194672
"(2, 3, 6, 8, 9, 12, 17, 20, 22, 25, 26)",0.011247576028108597
"(1, 2, 3, 6, 7, 8, 9, 11, 12, 14, 17, 20, 22, 23, 24, 28, 29)",0.011224103718996048
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 20, 22, 23, 24, 27, 29)",0.011138580739498138
"(1, 2, 3, 4, 6, 8, 9, 12, 17, 19, 20, 22, 23, 24, 25, 26, 30)",0.011040645092725754
"(2, 8, 9, 11, 12, 14, 17, 18, 20, 23, 30)",0.011034534126520158
"(2, 3, 6, 8, 9, 10, 11, 12, 17, 20, 22, 23, 25, 26, 27)",0.010993506014347076
"(2, 3, 4, 6, 9, 10, 11, 12, 14, 15, 20, 22, 23, 24, 30)",0.010928066074848175
"(6, 7, 15, 17, 18, 20, 22, 26, 27)",0.01090734377503395
"(2, 8, 9, 11, 12, 14, 17, 18, 19, 20, 23, 30)",0.010751292854547501
"(2, 3, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25, 26, 29)",0.01065371260046959
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 20, 22, 23, 24, 27, 28, 29)",0.010570666193962098
"(2, 6, 9, 15, 18, 22, 27)",0.01053052768111229
"(1, 2, 3, 4, 6, 9, 10, 11, 12, 14, 22, 23, 24, 30)",0.010498745739459992
"(1, 2, 3, 4, 6, 8, 9, 11, 12, 16, 17, 20, 22, 23, 30)",0.010441738367080688
"(1, 2, 4, 6, 8, 9, 12, 15, 20, 22, 23, 29, 30)",0.010428835451602936
"(2, 3, 4, 6, 8, 9, 10, 12, 14, 17, 18, 20, 22, 23, 24, 27)",0.010420715808868409
"(3, 4, 6, 8, 9, 11, 12, 14, 15, 17, 20, 23, 24)",0.010252358019351959
"(1, 3, 9, 10, 12, 14, 17, 22, 25, 26, 30)",0.01021197959780693
"(1, 2, 3, 4, 6, 8, 9, 12, 15, 17, 20, 22, 25)",0.010148131847381591
"(1, 2, 6, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 22, 23, 25, 26, 30)",0.010139132291078568
"(1, 4, 6, 8, 17, 20, 22, 24, 28, 29, 30)",0.010112158954143524
"(2, 4, 6, 8, 9, 11, 12, 14, 17, 20, 22, 23, 24)",0.010082120448350907
"(2, 3, 4, 6, 8, 9, 11, 12, 14, 15, 17, 20, 23, 25, 30)",0.01006169244647026
"(1, 2, 3, 4, 6, 8, 9, 12, 15, 17, 20, 22, 25, 26)",0.009977453202009202
"(1, 2, 4, 6, 8, 9, 10, 12, 14, 15, 18, 19, 21, 22, 23, 24)",0.009946409612894058
"(1, 2, 3, 4, 9, 11, 12, 17, 19, 20, 21, 25, 26, 29)",0.009906705468893051
"(1, 4, 5, 6, 8, 17, 20, 22, 24, 28, 29, 30)",0.00978512316942215
"(1, 2, 4, 6, 8, 9, 10, 12, 14, 15, 18, 19, 21, 22, 23, 24, 30)",0.009784461557865142
"(1, 3, 4, 6, 8, 9, 11, 12, 14, 15, 17, 20, 23, 24)",0.009781786054372788
"(1, 4, 5, 6, 8, 9, 17, 20, 22, 24, 28, 29, 30)",0.0097033329308033
"(6, 7, 15, 17, 18, 20, 22, 27, 28)",0.00966779813170433
"(2, 4, 6, 8, 9, 10, 11, 12, 14, 15, 17, 20, 22, 23, 25, 26)",0.009624633938074112
"(1, 2, 3, 4, 9, 11, 12, 17, 19, 20, 21, 25, 26, 28, 29)",0.009565673023462295
"(2, 3, 4, 6, 8, 9, 10, 11, 12, 15, 17, 20, 22, 24, 27, 30)",0.009540589153766632
"(2, 3, 8, 9, 11, 12, 14, 16, 17, 20, 23, 25, 26, 27, 30)",0.009539096057415009
"(1, 2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 21, 23, 24, 25, 26, 29)",0.009529289603233338
"(2, 4, 6, 9, 10, 11, 12, 14, 15, 20, 22, 23, 30)",0.009518095850944519
"(1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 19, 20, 22, 23, 24, 27, 28, 29)",0.009505240619182587
"(1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 20, 22, 23, 24, 27, 28, 29, 30)",0.009415774792432784
"(6, 7, 13, 15, 17, 18, 20, 22, 26, 27)",0.009383389353752136
"(1, 2, 3, 4, 6, 9, 14, 16, 17, 20, 21, 22, 24, 25, 30)",0.009361029416322709
"(2, 4, 6, 8, 9, 12, 14, 15, 17, 19, 20, 23, 27)",0.009349384903907776
"(1, 2, 3, 4, 6, 8, 9, 12, 15, 17, 18, 20, 22, 25, 26)",0.009310076385736466
